item_id,ico,iGrade,iName,itemLv,itemWearLv,iCategory,available_for,attributes,blue_info,red_info,white_info,gold_coin,silver_coin,bronze_coin,type,level,wearable_job,wearable_race,maximum_usage_count,possible_number,action_bar_text,acquisition_path
"172108","30059","3","슬기로운 안개가름 지팡이","49","44","무기","44레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","19","12","","무기","49","메이지","전체","0","0","","44"
"112109","6459","3","독실한 하사관 전투철퇴","49","44","무기","44레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","9","56","","무기","49","팔라딘","전체","0","0","","44"
"212158","30062","3","독수리의 매복자 장궁","49","44","무기","44레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","19","12","","무기","49","레인저","전체","0","0","","44"
"132156","6462","3","암습의 동토여행자 주머니 칼","48","43","무기","43레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","9","0","","무기","48","어새신","전체","0","0","","43"
"184016","30077","5","수집가의 명석한 횃불","48","43","무기","43레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","64","29","","무기","48","메이지","전체","0","0","","43"
"102107","6457","3","묵직한 밤그림자 강검","48","43","무기","43레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","9","0","","무기","48","가디언","전체","0","0","","43"
"214043","30093","5","수집가의 정확한 곡궁","48","43","무기","43레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","64","29","","무기","48","레인저","전체","0","0","","43"
"172107","30059","3","온당한 혁명가 깃대","48","43","무기","43레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","18","1","","무기","48","메이지","전체","0","0","","43"
"112107","6459","3","신탁의 징발관 철퇴","48","43","무기","43레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","9","0","","무기","48","팔라딘","전체","0","0","","43"
"154009","30070","5","수집가의 용맹한 철퇴","48","43","무기","43레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","64","29","","무기","48","버서커","전체","0","0","","43"
"212156","30062","3","야생의 한낮파괴자 장궁","48","43","무기","43레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","18","1","","무기","48","레인저","전체","0","0","","43"
"124029","6473","5","수집가의 희생하는 전쟁망치","48","43","무기","43레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","32","15","","무기","48","가디언; 팔라딘2","전체","0","0","","43"
"142097","30066","3","힘찬 한낮파괴자 망치","48","43","무기","43레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","18","1","","무기","48","버서커","전체","0","0","","43"
"134043","6483","5","수집가의 은밀한 쐐기","48","43","무기","43레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","32","15","","무기","48","어새신","전체","0","0","","43"
"172105","30059","3","고민하는 밧줄잡이 홀","47","42","무기","42레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","16","93","","무기","47","메이지","전체","0","0","","42"
"103056","6466","4","확고한 초승달 한손검","47","0","무기","0레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","14","11","","무기","47","가디언","전체","0","0","","42"
"102106","6457","3","확고한 전리품 한손검","47","42","무기","42레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","8","47","","무기","47","가디언","전체","0","0","","42"
"142095","30066","3","난폭한 황혼추적자 망치","47","42","무기","42레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","16","93","","무기","47","버서커","전체","0","0","","42"
"102105","6457","3","믿음직한 폭풍추적자 강검","47","42","무기","42레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","8","47","","무기","47","가디언","전체","0","0","","42"
"172106","30059","3","마법매듭 잠복꾼 요술봉","47","42","무기","42레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","16","93","","무기","47","메이지","전체","0","0","","42"
"133089","6475","4","눈속임 장벽감시자 바늘","47","0","무기","0레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","14","11","","무기","47","어새신","전체","0","0","","42"
"173056","30067","4","이성적인 강철조각 마법봉","47","0","무기","0레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","28","21","","무기","47","메이지","전체","0","0","","42"
"213089","30078","4","숙고하는 도적단 각궁","47","0","무기","0레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","28","21","","무기","47","레인저","전체","0","0","","42"
"132154","6462","3","기습의 유배자 손칼","47","42","무기","42레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","8","47","","무기","47","어새신","전체","0","0","","42"
"132155","6462","3","배신자의 달빛매듭 조각도","47","42","무기","42레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","8","47","","무기","47","어새신","전체","0","0","","42"
"212155","30062","3","조율하는 강철조각 곡궁","47","42","무기","42레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","16","93","","무기","47","레인저","전체","0","0","","42"
"212154","30062","3","가지런한 파수꾼 철궁","47","42","무기","42레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","16","93","","무기","47","레인저","전체","0","0","","42"
"112105","6459","3","집행자의 무쇠매듭 방망이","47","42","무기","42레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","8","47","","무기","47","팔라딘","전체","0","0","","42"
"112106","6459","3","순교자의 민병대 분쇄기","47","42","무기","42레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","8","47","","무기","47","팔라딘","전체","0","0","","42"
"113056","6467","4","축원하는 무리인도자 방망이","47","0","무기","0레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","14","11","","무기","47","팔라딘","전체","0","0","","42"
"142096","30066","3","격노한 수정매듭 파쇄기","47","42","무기","42레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","16","93","","무기","47","버서커","전체","0","0","","42"
"143049","30073","4","강대한 수렁학살자 벌목도끼","47","0","무기","0레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","28","21","","무기","47","버서커","전체","0","0","","42"
"212153","30062","3","평온한 죽음추적자 장궁","46","41","무기","41레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","15","89","","무기","46","레인저","전체","0","0","","41"
"112104","6459","3","응징의 달빛매듭 방망이","46","41","무기","41레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","7","95","","무기","46","팔라딘","전체","0","0","","41"
"102104","6457","3","견고한 지원군 약탈검","46","41","무기","41레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","7","95","","무기","46","가디언","전체","0","0","","41"
"132153","6462","3","사악한 추종자 바늘","46","41","무기","41레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","7","95","","무기","46","어새신","전체","0","0","","41"
"172104","30059","3","선지자의 죽음인도자 홀","46","41","무기","41레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","15","89","","무기","46","메이지","전체","0","0","","41"
"142094","30066","3","강력한 바위조각 압축기","46","41","무기","41레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","15","89","","무기","46","버서커","전체","0","0","","41"
"172102","30059","3","지각있는 추방자 홀","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","14","88","","무기","45","메이지","전체","0","0","","40"
"101012","6423","2","완강한 은신처 강검","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","3","72","","무기","45","가디언","전체","0","0","","40"
"212152","30062","3","숙고하는 수렁학살자 곡궁","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","14","88","","무기","45","레인저","전체","0","0","","40"
"102103","6457","3","거대한 파괴자 절단검","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","7","44","","무기","45","가디언","전체","0","0","","40"
"212151","30062","3","안정된 담쟁이 장궁","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","14","88","","무기","45","레인저","전체","0","0","","40"
"133088","6461","4","급습의 하늘부름 손칼","45","0","무기","0레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","12","40","","무기","45","어새신","전체","0","0","","40"
"172103","30059","3","은둔자의 징발관 요술봉","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","14","88","","무기","45","메이지","전체","0","0","","40"
"171012","30026","2","이성적인 모험가 홀","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","7","44","","무기","45","메이지","전체","0","0","","40"
"105004","6479","6","신념의 장엄한 장검","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","93","0","","무기","45","가디언","전체","0","0","","40"
"103055","6425","4","무쇠의 낙천가 학살검","45","0","무기","0레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","12","40","","무기","45","가디언","전체","0","0","","40"
"104027","6456","5","채집꾼의 견고한 검","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","26","57","","무기","45","가디언","전체","0","0","","40"
"132151","6462","3","앙심의 낙천가 손칼","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","7","44","","무기","45","어새신","전체","0","0","","40"
"213088","30060","4","겨누는 강철세공 각궁","45","0","무기","0레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","24","79","","무기","45","레인저","전체","0","0","","40"
"163020","30036","4","완력의 땅거미 쇠망치","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","24","79","","무기","45","버서커","전체","0","0","","40"
"214042","30046","5","채집꾼의 정확한 곡궁","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","53","14","","무기","45","레인저","전체","0","0","","40"
"215004","30094","6","신념의 치밀한 쐐기활","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","1","85","99","무기","45","레인저","전체","0","0","","40"
"131017","6420","2","꿰뚫는 역병인도자 절단도","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","3","72","","무기","45","어새신","전체","0","0","","40"
"102102","6457","3","단단한 바위조각 절단검","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","7","44","","무기","45","가디언","전체","0","0","","40"
"132152","6462","3","보복의 중재자 손칼","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","7","44","","무기","45","어새신","전체","0","0","","40"
"211017","30024","2","숙고하는 역술사 쐐기활","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","7","44","","무기","45","레인저","전체","0","0","","40"
"174027","30027","5","채집꾼의 명석한 마법봉","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","53","14","","무기","45","메이지","전체","0","0","","40"
"112103","6459","3","성역의 하늘길잡이 분쇄기","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","7","44","","무기","45","팔라딘","전체","0","0","","40"
"113055","6422","4","설교하는 원정대 분쇄기","45","0","무기","0레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","12","40","","무기","45","팔라딘","전체","0","0","","40"
"114027","6458","5","채집꾼의 희생하는 철퇴","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","26","57","","무기","45","팔라딘","전체","0","0","","40"
"175004","30090","6","신념의 심오한 깃대","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","1","85","99","무기","45","메이지","전체","0","0","","40"
"142092","30066","3","완력의 억제자 압착기","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","14","88","","무기","45","버서커","전체","0","0","","40"
"142093","30066","3","기운센 늪지걸이 파쇄기","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","14","88","","무기","45","버서커","전체","0","0","","40"
"112102","6459","3","성전의 북방 철퇴","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","7","44","","무기","45","팔라딘","전체","0","0","","40"
"141012","30030","2","대력의 탐험가 전투도끼","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","7","44","","무기","45","버서커","전체","0","0","","40"
"144027","30063","5","채집꾼의 용맹한 목절단기","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","53","14","","무기","45","버서커","전체","0","0","","40"
"165001","30085","6","신념의 위대한 파쇄기","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","1","85","99","무기","45","버서커","전체","0","0","","40"
"111012","6421","2","성스러운 초원감시자 분쇄기","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","3","72","","무기","45","팔라딘","전체","0","0","","40"
"115004","6481","6","신념의 숭고한 분쇄기","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","93","0","","무기","45","팔라딘","전체","0","0","","40"
"134042","6460","5","채집꾼의 은밀한 단도","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","26","57","","무기","45","어새신","전체","0","0","","40"
"173055","30028","4","지적인 흑단매듭 지팡이","45","0","무기","0레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","24","79","","무기","45","메이지","전체","0","0","","40"
"135004","6485","6","신념의 치명적인 단도","45","40","무기","40레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","93","0","","무기","45","어새신","전체","0","0","","40"
"153019","30035","4","기운센 탐닉자 압축기","44","39","무기","39레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","23","71","","무기","44","버서커","전체","0","0","","39"
"142091","30032","3","기운센 하늘길잡이 단두도끼","44","39","무기","39레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","14","23","","무기","44","버서커","전체","0","0","","39"
"102101","6436","3","묵직한 지원군 둔검","44","39","무기","39레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","7","11","","무기","44","가디언","전체","0","0","","39"
"132150","6445","3","받아채는 땅무지 바늘","44","39","무기","39레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","7","11","","무기","44","어새신","전체","0","0","","39"
"183032","30075","4","조리있는 도마뱀붙이 횃불","44","39","무기","39레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","23","71","","무기","44","메이지","전체","0","0","","39"
"112101","6433","3","신실한 바람속삭임 철퇴","44","39","무기","39레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","7","11","","무기","44","팔라딘","전체","0","0","","39"
"213087","30068","4","기민한 북녘골 장궁","44","39","무기","39레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","23","71","","무기","44","레인저","전체","0","0","","39"
"172101","30056","3","별빛의 파도길잡이 깃대","44","39","무기","39레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","14","23","","무기","44","메이지","전체","0","0","","39"
"133087","6468","4","변덕스러운 땅거미 이빨","44","39","무기","39레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","11","85","","무기","44","어새신","전체","0","0","","39"
"212150","30044","3","신속한 테두리 곡궁","44","39","무기","39레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","14","23","","무기","44","레인저","전체","0","0","","39"
"123062","6464","4","응징하는 경청자 분쇄기","44","39","무기","39레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","11","85","","무기","44","가디언; 팔라딘2","전체","0","0","","39"
"172100","30056","3","별무덤의 사냥 깃대","43","38","무기","38레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","13","59","","무기","43","메이지","전체","0","0","","38"
"112100","6433","3","신성한 학살자 철퇴","43","38","무기","38레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","6","80","","무기","43","팔라딘","전체","0","0","","38"
"112099","6433","3","돌보는 먹구름 분쇄기","43","38","무기","38레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","6","80","","무기","43","팔라딘","전체","0","0","","38"
"132148","6445","3","열렬한 유배자 조각도","43","38","무기","38레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","6","80","","무기","43","어새신","전체","0","0","","38"
"102099","6436","3","단단한 혁명가 관통검","43","38","무기","38레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","6","80","","무기","43","가디언","전체","0","0","","38"
"102100","6436","3","무쇠의 사령부 학살검","43","38","무기","38레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","6","80","","무기","43","가디언","전체","0","0","","38"
"212148","30044","3","철저한 필멸자 철궁","43","38","무기","38레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","13","59","","무기","43","레인저","전체","0","0","","38"
"172099","30056","3","신중한 훈련사 지팡이","43","38","무기","38레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","13","59","","무기","43","메이지","전체","0","0","","38"
"132149","6445","3","꿰뚫는 성난파도 손칼","43","38","무기","38레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","6","80","","무기","43","어새신","전체","0","0","","38"
"142089","30032","3","역사의 보호자 절단기","43","38","무기","38레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","13","59","","무기","43","버서커","전체","0","0","","38"
"212149","30044","3","숙고하는 먼지바람 철궁","43","38","무기","38레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","13","59","","무기","43","레인저","전체","0","0","","38"
"142090","30032","3","기운찬 달길잡이 목절단기","43","38","무기","38레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","13","59","","무기","43","버서커","전체","0","0","","38"
"172098","30056","3","신중한 결사단 홀","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","12","97","","무기","42","메이지","전체","0","0","","37"
"184015","30087","5","기수의 명석한 막대","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","46","29","","무기","42","메이지","전체","0","0","","37"
"113054","6459","4","지혜로운 주문매듭 방망이","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","10","80","","무기","42","팔라딘","전체","0","0","","37"
"173054","30059","4","영롱한 역병인도자 홀","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","21","60","","무기","42","메이지","전체","0","0","","37"
"112098","6433","3","서약의 땅무지 방망이","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","6","48","","무기","42","팔라딘","전체","0","0","","37"
"124028","6478","5","기수의 희생하는 전쟁망치","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","23","14","","무기","42","가디언; 팔라딘2","전체","0","0","","37"
"214041","30095","5","기수의 정확한 장궁","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","46","29","","무기","42","레인저","전체","0","0","","37"
"213086","30062","4","안정된 동부방벽 곡궁","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","21","60","","무기","42","레인저","전체","0","0","","37"
"212147","30044","3","가지런한 수렁학살자 각궁","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","12","97","","무기","42","레인저","전체","0","0","","37"
"103054","6457","4","철인의 고원 약탈검","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","10","80","","무기","42","가디언","전체","0","0","","37"
"102098","6436","3","막아서는 북녘골 군단검","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","6","48","","무기","42","가디언","전체","0","0","","37"
"142088","30032","3","강력한 탐험가 도끼","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","12","97","","무기","42","버서커","전체","0","0","","37"
"154008","30074","5","기수의 용맹한 전투망치","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","46","29","","무기","42","버서커","전체","0","0","","37"
"143048","30066","4","드센 잠복꾼 다지개","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","21","60","","무기","42","버서커","전체","0","0","","37"
"132147","6445","3","변덕스러운 바람속삭임 손칼","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","6","48","","무기","42","어새신","전체","0","0","","37"
"134041","6489","5","기수의 은밀한 단도","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","23","14","","무기","42","어새신","전체","0","0","","37"
"133086","6462","4","강탈자의 노을마루 바늘","42","37","무기","37레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","습득 시 귀속됨","10","80","","무기","42","어새신","전체","0","0","","37"
"910010","6432","5","보랏빛추적자의 심판봉","41","36","무기","36레벨 이상 착용 가능","물리 데미지 187 ~ 253,마법 데미지 139 ~ 170,공격속도 1,명중률 14,힘 12,지혜 16","판매가능","파괴가능","습득 시 귀속됨","43","76","","무기","41","팔라딘","전체","0","0","",""
"102022","6423","3","결투 기사의 장검","41","36","무기","36레벨 이상 착용 가능","물리 데미지 136 ~ 228,공격속도 1,힘 19","판매가능","파괴가능","착용 시 귀속됨","6","18","","무기","41","가디언","전체","0","0","",""
"910278","0","5","악몽의 아나타바린 칼날","41","30","무기","30레벨 이상 착용 가능","공격속도 1,명중률 16,지능 38","판매가능","파괴가능","습득 시 귀속됨","","","","무기","41","워락","전체","0","0","",""
"910004","6454","5","고대신의 분노철퇴","41","36","무기","36레벨 이상 착용 가능","물리 데미지 187 ~ 253,마법 데미지 139 ~ 170,공격속도 1,명중률 14,힘 12,지혜 16","판매가능","파괴가능","습득 시 귀속됨","43","76","","무기","41","팔라딘","전체","0","0","",""
"112096","6433","3","안식의 달그림자 방망이","41","36","무기","36레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","6","18","","무기","41","팔라딘","전체","0","0","","36"
"910238","6477","5","악몽의 아나타바린 파쇄기","41","30","무기","30레벨 이상 착용 가능","물리 데미지 159 ~ 216,마법 데미지 118 ~ 144,공격속도 1,명중률 12,힘 10,지혜 13","판매가능","파괴가능","습득 시 귀속됨","","","","무기","41","팔라딘","전체","0","0","",""
"112097","6433","3","신실한 바람결속 전투철퇴","41","36","무기","36레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","6","18","","무기","41","팔라딘","전체","0","0","","36"
"132145","6445","3","기습의 학살자 절단도","41","36","무기","36레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","6","18","","무기","41","어새신","전체","0","0","","36"
"212146","30044","3","감시하는 달그림자 장궁","41","36","무기","36레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","12","36","","무기","41","레인저","전체","0","0","","36"
"142086","30032","3","거인의 사막바람 전투도끼","41","36","무기","36레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","12","36","","무기","41","버서커","전체","0","0","","36"
"142087","30032","3","격한 해골분쇄자 목절단기","41","36","무기","36레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","12","36","","무기","41","버서커","전체","0","0","","36"
"172096","30056","3","선구자의 모험가 봉","41","36","무기","36레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","12","36","","무기","41","메이지","전체","0","0","","36"
"910208","6426","5","악몽의 아나타바린 칼날","41","30","무기","30레벨 이상 착용 가능","물리 데미지 141 ~ 234,공격속도 1,명중률 12,힘 18","판매가능","파괴가능","습득 시 귀속됨","","","","무기","41","가디언","전체","0","0","",""
"910007","6455","5","성난불꽃의 칼날","41","36","무기","36레벨 이상 착용 가능","물리 데미지 165 ~ 275,공격속도 1,명중률 14,힘 19","판매가능","파괴가능","습득 시 귀속됨","43","76","","무기","41","가디언","전체","0","0","",""
"910001","6437","5","강철비룡의 송곳니","41","36","무기","36레벨 이상 착용 가능","물리 데미지 165 ~ 275,공격속도 1,명중률 14,힘 19","판매가능","파괴가능","습득 시 귀속됨","43","76","","무기","41","가디언","전체","0","0","",""
"172097","30056","3","온당한 밀렵꾼 봉","41","36","무기","36레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","12","36","","무기","41","메이지","전체","0","0","","36"
"212145","30044","3","날렵한 비룡사냥 쐐기활","41","36","무기","36레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","12","36","","무기","41","레인저","전체","0","0","","36"
"132146","6445","3","속삭이는 먼지바람 바늘","41","36","무기","36레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","6","18","","무기","41","어새신","전체","0","0","","36"
"910248","6494","5","악몽의 아나타바린 발톱","41","30","무기","30레벨 이상 착용 가능","물리 데미지 122 ~ 253,공격속도 1,명중률 12,민첩 16","판매가능","파괴가능","습득 시 귀속됨","","","","무기","41","어새신","전체","0","0","",""
"102097","6436","3","견고한 무리인도자 군단검","41","36","무기","36레벨 이상 착용 가능","공격속도 1","판매가능","파괴가능","착용 시 귀속됨","6","18","","무기","41","가디언","전체","0","0","","36"
"910005","30054","5","금빛날개 양손도끼","41","36","무기","36레벨 이상 착용 가능","물리 데미지 186 ~ 386,공격속도 1,쳐내기 222,명중률 19,힘 45","판매가능","파괴가능","습득 시 귀속됨","87","52","","무기","41","버서커","전체","0","0","",""
"910011","30031","5","용날개 가름쇠","41","36","무기","36레벨 이상 착용 가능","물리 데미지 186 ~ 386,공격속도 1,쳐내기 222,명중률 19,힘 45","판매가능","파괴가능","습득 시 귀속됨","87","52","","무기","41","버서커","전체","0","0","",""
